trial,RT,correct,response,interval,tPos,tGen,tCon1,tCon2,tNoi1,tNoi2,dPed,img,ped,pedRand,cues
1,1.1136,0,1,2,1,2,0.15,0.15,0.32082,0.64786,0.32703,6,3,2,4
2,0.47722,1,2,2,4,2,0.25,0.25,0.43782,0.62216,0.18433,17,4,3,4
3,0.66281,1,1,1,3,1,0.15,0.15,0.59758,0.2227,0.37488,5,2,2,1
4,0.29049,1,2,2,3,1,0.4,0.4,0.2227,0.59758,0.37488,13,2,4,1
5,0.72618,1,2,2,4,2,0.15,0.15,0.2227,0.7527,0.53,14,2,2,4
6,0.91989,1,1,1,2,1,0.25,0.25,0.62216,0.43782,0.18433,12,4,3,4
7,0.75559,1,1,1,3,1,0.25,0.25,0.7527,0.2227,0.53,4,2,3,4
8,0.43721,1,2,2,4,1,0.15,0.15,0.43782,0.57632,0.1385,1,4,2,4
9,0.36077,1,2,2,1,1,0.25,0.25,0.32082,0.66421,0.34339,14,3,3,4
10,0.77247,1,1,1,1,1,0.25,0.25,0.7527,0.2227,0.53,1,2,3,4
11,0.30225,1,2,2,1,1,0.25,0.25,0.2227,0.5708,0.3481,13,2,3,1
12,0.31378,1,2,2,2,2,0.15,0.15,0.32082,0.61241,0.29159,20,3,2,1
13,0.90147,1,1,1,2,2,0.4,0.4,0.57632,0.43782,0.1385,15,4,4,4
14,0.3431,0,2,1,3,2,0.15,0.15,0.70603,0.43782,0.26821,19,4,2,1
15,0.32279,1,2,2,1,2,0.4,0.4,0.2227,0.7327,0.51,10,2,4,4
16,0.98038,0,2,1,3,1,0.15,0.15,0.5708,0.2227,0.3481,17,2,2,1
17,0.34412,0,1,2,4,1,0.15,0.15,0.2227,0.59758,0.37488,13,2,2,1
18,0.62785,1,1,1,1,1,0.4,0.4,0.61097,0.2227,0.38827,9,2,4,1
19,1.0934,0,2,1,2,1,0.4,0.4,0.66421,0.32082,0.34339,15,3,4,4
20,0.78501,1,2,2,3,2,0.15,0.15,0.43782,0.57632,0.1385,17,4,2,4
21,0.26077,1,2,2,4,2,0.15,0.15,0.2227,0.61097,0.38827,5,2,2,1
22,0.37444,1,2,2,3,2,0.4,0.4,0.43782,0.71441,0.27659,8,4,4,1
23,0.33807,1,1,1,2,1,0.15,0.15,0.71441,0.43782,0.27659,19,4,2,1
24,0.47775,0,2,1,2,1,0.4,0.4,0.53049,0.43782,0.092667,18,4,4,4
25,0.29531,1,2,2,3,2,0.4,0.4,0.32082,0.61241,0.29159,5,3,4,1
26,0.627,1,2,2,2,2,0.4,0.4,0.43782,0.71441,0.27659,9,4,4,1
27,0.36461,1,2,2,1,2,0.4,0.4,0.32082,0.68056,0.35974,5,3,4,4
28,0.42433,1,1,1,4,2,0.15,0.15,0.58591,0.32082,0.26508,3,3,2,1
29,0.33993,1,2,2,3,1,0.25,0.25,0.2227,0.61097,0.38827,13,2,3,1
30,0.26957,1,1,1,3,1,0.4,0.4,0.58591,0.32082,0.26508,4,3,4,1
31,1.0173,0,1,2,3,2,0.4,0.4,0.43782,0.57632,0.1385,9,4,4,4
32,0.44495,1,2,2,4,2,0.4,0.4,0.32082,0.68056,0.35974,8,3,4,4
33,0.42265,1,1,1,1,1,0.25,0.25,0.59758,0.2227,0.37488,12,2,3,1
34,0.40224,1,2,2,2,1,0.25,0.25,0.2227,0.59758,0.37488,12,2,3,1
35,0.86983,0,2,1,3,2,0.15,0.15,0.68056,0.32082,0.35974,16,3,2,4
