trial,RT,correct,response,interval,tPos,tGen,tCon1,tCon2,tNoi1,tNoi2,dPed,img,ped,pedRand,cues
1,0.29227,1,2,2,1,2,0.15,0.15,0.14805,0.24071,0.092667,11,2,2,1
2,0.31786,1,2,2,1,1,0.25,0.25,0.26894,0.40744,0.1385,19,3,3,1
3,0.30563,1,2,2,1,2,0.25,0.25,0.14805,0.42305,0.275,10,2,3,4
4,0.43718,1,1,1,4,1,0.15,0.15,0.24071,0.14805,0.092667,11,2,2,1
5,0.32692,1,2,2,3,1,0.25,0.25,0.26894,0.65852,0.38958,5,3,3,4
6,0.32254,1,2,2,2,2,0.15,0.15,0.14805,0.19488,0.046833,16,2,2,1
7,0.40614,1,1,1,3,2,0.15,0.15,0.62216,0.43782,0.18433,13,4,2,4
8,0.27989,1,2,2,1,2,0.15,0.15,0.43782,0.55341,0.11558,14,4,2,1
9,0.34748,1,1,1,1,1,0.15,0.15,0.38452,0.26894,0.11558,8,3,2,1
10,0.26113,1,1,1,1,1,0.25,0.25,0.38452,0.26894,0.11558,20,3,3,1
11,0.42483,1,1,1,1,1,0.25,0.25,0.55341,0.43782,0.11558,16,4,3,1
12,0.2765,1,2,2,2,1,0.4,0.4,0.43782,0.53049,0.092667,18,4,4,1
13,0.4141,1,1,1,3,1,0.4,0.4,0.37721,0.14805,0.22917,18,2,4,4
14,0.31374,1,1,1,3,1,0.25,0.25,0.38452,0.26894,0.11558,15,3,3,1
15,0.90135,1,2,2,1,2,0.15,0.15,0.14805,0.37721,0.22917,4,2,2,4
16,0.35912,1,1,1,4,1,0.4,0.4,0.65852,0.26894,0.38958,13,3,4,4
17,0.29069,1,1,1,4,1,0.15,0.15,0.53049,0.43782,0.092667,6,4,2,1
18,0.67834,0,2,1,1,2,0.4,0.4,0.62216,0.43782,0.18433,16,4,4,4
19,0.33596,1,2,2,2,1,0.15,0.15,0.43782,0.53049,0.092667,13,4,2,1
20,0.79569,1,2,2,4,1,0.15,0.15,0.43782,0.66799,0.23017,17,4,2,4
21,0.54938,1,1,1,4,1,0.15,0.15,0.37721,0.14805,0.22917,12,2,2,4
22,0.86496,0,2,1,2,2,0.25,0.25,0.63561,0.26894,0.36667,15,3,3,4
23,0.32437,1,1,1,4,2,0.25,0.25,0.50757,0.43782,0.06975,19,4,3,1
24,0.43836,1,2,2,1,1,0.4,0.4,0.14805,0.19488,0.046833,14,2,4,1
25,0.33796,1,2,2,2,1,0.15,0.15,0.26894,0.36161,0.092667,8,3,2,1
26,0.38967,1,1,1,2,1,0.4,0.4,0.33138,0.14805,0.18333,18,2,4,4
27,0.33528,1,1,1,3,1,0.25,0.25,0.36161,0.26894,0.092667,1,3,3,1
28,0.31475,1,1,1,2,2,0.15,0.15,0.36161,0.26894,0.092667,9,3,2,1
29,0.36642,0,1,2,1,1,0.4,0.4,0.26894,0.33869,0.06975,2,3,4,1
30,1.0021,0,2,1,1,2,0.4,0.4,0.65852,0.26894,0.38958,17,3,4,4
31,0.34795,0,2,1,4,1,0.4,0.4,0.19488,0.14805,0.046833,18,2,4,1
32,0.36556,1,1,1,1,1,0.25,0.25,0.24071,0.14805,0.092667,11,2,3,1
33,0.39327,1,2,2,1,1,0.25,0.25,0.26894,0.68144,0.4125,7,3,3,4
34,0.51693,0,2,1,3,1,0.4,0.4,0.50757,0.43782,0.06975,15,4,4,1
35,0.39851,0,2,1,4,2,0.25,0.25,0.24071,0.14805,0.092667,15,2,3,1
36,0.40226,1,1,1,4,2,0.25,0.25,0.66799,0.43782,0.23017,9,4,3,4
37,0.34983,1,2,2,3,1,0.25,0.25,0.43782,0.66799,0.23017,19,4,3,4
38,0.35947,0,2,1,3,2,0.15,0.15,0.68144,0.26894,0.4125,6,3,2,4
39,0.2752,1,1,1,3,1,0.4,0.4,0.36161,0.26894,0.092667,10,3,4,1
40,0.39684,0,1,2,2,1,0.4,0.4,0.26894,0.36161,0.092667,14,3,4,1
41,0.28853,1,1,1,2,1,0.25,0.25,0.26363,0.14805,0.11558,17,2,3,1
42,0.32412,1,2,2,4,2,0.25,0.25,0.14805,0.26363,0.11558,12,2,3,1
43,0.27777,1,1,1,3,2,0.25,0.25,0.53049,0.43782,0.092667,2,4,3,1
44,0.7775,1,2,2,2,1,0.25,0.25,0.14805,0.33138,0.18333,10,2,3,4
45,0.63737,0,2,1,1,1,0.15,0.15,0.33138,0.14805,0.18333,15,2,2,4
46,0.27872,1,2,2,3,2,0.15,0.15,0.14805,0.26363,0.11558,2,2,2,1
47,0.65847,1,2,2,1,2,0.4,0.4,0.43782,0.62216,0.18433,2,4,4,4
48,0.86209,1,1,1,4,1,0.25,0.25,0.37721,0.14805,0.22917,4,2,3,4
49,0.60769,1,2,2,4,2,0.4,0.4,0.26894,0.38452,0.11558,17,3,4,1
50,0.61945,1,2,2,2,2,0.15,0.15,0.26894,0.38452,0.11558,3,3,2,1
51,0.84508,1,2,2,4,1,0.15,0.15,0.26894,0.70436,0.43542,10,3,2,4
52,0.72873,1,1,1,1,2,0.4,0.4,0.62216,0.43782,0.18433,17,4,4,4
53,0.86017,0,2,1,4,1,0.15,0.15,0.37721,0.14805,0.22917,13,2,2,4
54,0.28599,1,1,1,2,1,0.4,0.4,0.70436,0.26894,0.43542,18,3,4,4
55,0.25769,1,1,1,4,1,0.4,0.4,0.53049,0.43782,0.092667,6,4,4,1
56,0.8453,1,2,2,3,1,0.15,0.15,0.43782,0.62216,0.18433,11,4,2,4
57,0.29481,1,2,2,3,2,0.25,0.25,0.43782,0.57632,0.1385,1,4,3,4
58,0.45062,1,1,1,1,1,0.4,0.4,0.24071,0.14805,0.092667,19,2,4,1
59,0.4223,1,2,2,4,1,0.4,0.4,0.14805,0.40013,0.25208,8,2,4,4
60,0.97606,0,1,2,3,2,0.25,0.25,0.43782,0.57632,0.1385,4,4,3,4
61,0.37159,1,1,1,1,2,0.4,0.4,0.70436,0.26894,0.43542,6,3,4,4
62,0.65321,0,1,2,3,2,0.15,0.15,0.43782,0.62216,0.18433,18,4,2,4
63,0.77698,1,2,2,3,1,0.4,0.4,0.14805,0.40013,0.25208,10,2,4,4
64,0.2847,1,1,1,3,2,0.6,NaN,0.62246,NaN,0.092667,17,4,3,1
65,0.87029,1,1,1,4,1,0.4,NaN,0.14805,NaN,0.25208,4,2,3,4
66,0.32187,1,1,1,1,1,0.25,0.25,0.14805,0.42305,0.092667,5,2,4,1
67,0.037603,1,1,1,1,2,0.6,NaN,0.26894,NaN,0.06975,15,4,4,1
68,0.50333,0,2,1,2,2,0.4,NaN,0.075858,NaN,0.06975,6,4,2,1
69,0.42691,1,2,2,2,1,0.15,0.15,0.14805,0.19488,0.20725,8,4,4,4
70,0.63656,1,2,2,3,2,0.15,0.15,0.62216,0.43782,0.4125,9,3,2,4
71,0.40028,1,2,2,2,1,0.25,NaN,0.26894,NaN,0.4125,17,3,3,4
72,0.67589,1,2,2,2,1,0.4,NaN,0.26894,NaN,0.4125,14,3,2,4
