trial,RT,correct,response,interval,tPos,tGen,tCon1,tCon2,tNoi1,tNoi2,dPed,img,ped,pedRand,cues
1,0.3017,1,1,1,2,1,0.29319,0.25,0.2227,0.2227,0.043192,16,3,2,1
2,0.28735,1,2,2,1,1,0.4,0.46968,0.43782,0.43782,0.069683,11,4,4,1
3,0.27466,1,2,2,1,2,0.4,0.46968,0.2227,0.2227,0.069683,11,4,2,1
4,0.27015,1,2,2,4,1,0.25,0.29319,0.43782,0.43782,0.043192,1,3,4,1
5,0.68028,0,1,2,1,1,0.15,0.24165,0.43782,0.43782,0.091652,7,2,4,4
6,0.324,0,2,1,3,2,0.46968,0.4,0.32082,0.32082,0.069683,3,4,3,1
7,0.38961,1,1,1,4,1,0.54104,0.4,0.2227,0.2227,0.14104,17,4,2,4
8,0.25738,1,2,2,1,1,0.25,0.29319,0.43782,0.43782,0.043192,17,3,4,1
9,0.21295,1,2,2,3,1,0.4,0.49291,0.32082,0.32082,0.09291,7,4,3,1
10,0.31054,1,1,1,2,1,0.54104,0.4,0.2227,0.2227,0.14104,1,4,2,4
11,0.28221,1,1,1,2,2,0.18161,0.15,0.43782,0.43782,0.031612,16,2,4,1
12,1.1738,0,1,2,1,1,0.25,0.33103,0.2227,0.2227,0.081029,14,3,2,4
13,0.27158,0,2,1,4,2,0.27879,0.25,0.32082,0.32082,0.028795,10,3,3,1
14,0.083153,1,1,1,2,2,0.49291,0.4,0.2227,0.2227,0.09291,8,4,2,1
15,1.093,1,2,2,3,1,0.15,0.2722,0.43782,0.43782,0.1222,13,2,4,4
16,0.70449,1,2,2,3,1,0.4,0.54104,0.43782,0.43782,0.14104,3,4,4,4
17,0.26009,1,1,1,2,1,0.18161,0.15,0.43782,0.43782,0.031612,20,2,4,1
18,0.27781,1,1,1,2,1,0.18161,0.15,0.43782,0.43782,0.031612,8,2,4,1
19,0.65742,1,2,2,2,2,0.4,0.49403,0.32082,0.32082,0.094029,13,4,3,4
20,0.26122,1,2,2,1,2,0.25,0.29319,0.32082,0.32082,0.043192,14,3,3,1
21,0.39084,1,1,1,1,2,0.35804,0.25,0.2227,0.2227,0.10804,8,3,2,4
22,0.32254,1,1,1,4,2,0.35804,0.25,0.32082,0.32082,0.10804,7,3,3,4
23,0.41408,1,2,2,3,1,0.25,0.35804,0.43782,0.43782,0.10804,18,3,4,4
24,0.47985,1,2,2,4,2,0.15,0.17107,0.2227,0.2227,0.021075,5,2,2,1
25,0.43552,1,1,1,2,2,0.49403,0.4,0.32082,0.32082,0.094029,6,4,3,4
26,0.27717,1,1,1,4,1,0.2722,0.15,0.32082,0.32082,0.1222,10,2,3,4
27,0.29671,1,2,2,4,1,0.25,0.29319,0.2227,0.2227,0.043192,13,3,2,1
28,0.35646,1,1,1,3,2,0.33103,0.25,0.2227,0.2227,0.081029,19,3,2,4
29,0.39002,1,2,2,2,2,0.4,0.49403,0.2227,0.2227,0.094029,20,4,2,4
30,0.30571,1,1,1,1,1,0.33103,0.25,0.43782,0.43782,0.081029,4,3,4,4
31,0.6853,1,2,2,2,1,0.25,0.29319,0.2227,0.2227,0.043192,14,3,2,1
32,0.65503,1,1,1,1,1,0.2722,0.15,0.43782,0.43782,0.1222,2,2,4,4
33,0.53865,1,2,2,2,2,0.4,0.44701,0.32082,0.32082,0.047015,3,4,3,4
34,0.41442,1,2,2,2,1,0.15,0.24165,0.32082,0.32082,0.091652,11,2,3,4
35,0.66398,1,2,2,3,2,0.4,0.44701,0.43782,0.43782,0.047015,2,4,4,4
36,0.28372,0,2,1,1,1,0.17107,0.15,0.43782,0.43782,0.021075,15,2,4,1
37,0.38931,1,2,2,2,2,0.25,0.33103,0.2227,0.2227,0.081029,11,3,2,4
38,0.25693,1,1,1,1,1,0.49291,0.4,0.32082,0.32082,0.09291,3,4,3,1
39,0.37262,1,2,2,1,1,0.15,0.24165,0.32082,0.32082,0.091652,3,2,3,4
40,0.75023,0,1,2,4,2,0.15,0.24165,0.2227,0.2227,0.091652,17,2,2,4
41,0.38583,1,2,2,4,1,0.4,0.46968,0.2227,0.2227,0.069683,16,4,2,1
42,0.93359,1,2,2,1,2,0.15,0.25693,0.2227,0.2227,0.10693,15,2,2,4
43,0.31088,1,2,2,2,2,0.25,0.31752,0.43782,0.43782,0.067524,1,3,4,4
44,0.85892,1,2,2,4,2,0.15,0.18161,0.2227,0.2227,0.031612,14,2,2,1
45,0.41461,0,2,1,4,2,0.44701,0.4,0.2227,0.2227,0.047015,5,4,2,4
46,0.26417,0,2,1,3,1,0.46968,0.4,0.43782,0.43782,0.069683,4,4,4,1
