trial,RT,correct,response,interval,tPos,tGen,tCon1,tCon2,tNoi1,tNoi2,dPed,img,ped,pedRand,cues
1,0.39714,1,2,2,4,2,0.15,0.24267,0.26894,0.26894,0.092667,13,2,3,4
2,0.44692,1,1,1,3,1,0.34267,0.25,0.26894,0.26894,0.092667,15,3,3,1
3,0.35453,1,2,2,1,1,0.25,0.34267,0.14805,0.14805,0.092667,5,3,2,1
4,0.32627,1,1,1,4,1,0.34267,0.25,0.14805,0.14805,0.092667,12,3,2,1
5,0.46389,1,1,1,1,1,0.5385,0.4,0.14805,0.14805,0.1385,8,4,2,4
6,0.31559,1,2,2,2,1,0.25,0.29683,0.26894,0.26894,0.046833,13,3,3,1
7,0.90122,1,1,1,2,1,0.51558,0.4,0.43782,0.43782,0.11558,9,4,4,4
8,0.38494,1,2,2,2,2,0.15,0.19683,0.26894,0.26894,0.046833,10,2,3,1
9,0.41256,1,1,1,2,2,0.29683,0.25,0.43782,0.43782,0.046833,12,3,4,4
10,0.26218,1,2,2,3,2,0.25,0.29683,0.43782,0.43782,0.046833,20,3,4,1
11,0.2739,1,2,2,2,1,0.25,0.29683,0.43782,0.43782,0.046833,18,3,4,1
12,0.6455,1,2,2,3,2,0.15,0.24267,0.14805,0.14805,0.092667,4,2,2,4
13,0.27922,1,2,2,2,2,0.4,0.5385,0.14805,0.14805,0.1385,4,4,2,1
14,0.79478,1,2,2,1,1,0.25,0.29683,0.14805,0.14805,0.046833,10,3,2,4
15,0.4365,0,2,1,2,2,0.27392,0.25,0.26894,0.26894,0.023917,15,3,3,4
16,0.29614,0,2,1,4,2,0.251,0.25,0.26894,0.26894,0.001,16,3,3,1
17,0.32378,1,1,1,1,2,0.51558,0.4,0.14805,0.14805,0.11558,3,4,2,1
18,0.75747,0,2,1,4,1,0.51558,0.4,0.14805,0.14805,0.11558,2,4,2,4
19,0.29666,1,2,2,2,1,0.15,0.19683,0.43782,0.43782,0.046833,19,2,4,1
20,0.26869,1,2,2,3,2,0.4,0.51558,0.26894,0.26894,0.11558,12,4,3,1
21,0.44647,1,1,1,1,2,0.24267,0.15,0.43782,0.43782,0.092667,17,2,4,4
