trial,RT,correct,response,interval,tPos,tGen,tCon1,tCon2,tNoi1,tNoi2,dPed,img,ped,pedRand,cues
1,NaN,0,NaN,1,1,2,0.34267,0.25,0.14805,0.14805,0.092667,18,3,2,1
2,NaN,0,NaN,2,4,1,0.25,0.34267,0.26894,0.26894,0.092667,19,3,3,4
3,NaN,0,NaN,2,1,2,0.25,0.34267,0.14805,0.14805,0.092667,5,3,2,4
4,NaN,0,NaN,1,4,1,0.24267,0.15,0.14805,0.14805,0.092667,1,2,2,1
5,NaN,0,NaN,1,1,2,0.5385,0.4,0.43782,0.43782,0.1385,10,4,4,1
6,NaN,0,NaN,1,4,1,0.34267,0.25,0.14805,0.14805,0.092667,19,3,2,1
7,NaN,0,NaN,1,3,1,0.33433,0.15,0.26894,0.26894,0.18433,16,2,3,4
8,NaN,0,NaN,1,4,2,0.24267,0.15,0.14805,0.14805,0.092667,5,2,2,1
9,NaN,0,NaN,2,2,1,0.4,0.5385,0.26894,0.26894,0.1385,12,4,3,1
10,NaN,0,NaN,1,2,1,0.34267,0.25,0.26894,0.26894,0.092667,20,3,3,4
11,NaN,0,NaN,1,2,2,0.33433,0.15,0.43782,0.43782,0.18433,20,2,4,4
12,NaN,0,NaN,2,3,1,0.4,0.5385,0.14805,0.14805,0.1385,16,4,2,1
13,NaN,0,NaN,2,4,2,0.4,0.44683,0.26894,0.26894,0.046833,16,4,3,4
14,NaN,0,NaN,2,4,1,0.15,0.33433,0.26894,0.26894,0.18433,2,2,3,4
15,NaN,0,NaN,2,1,1,0.25,0.34267,0.26894,0.26894,0.092667,9,3,3,1
16,NaN,0,NaN,2,3,2,0.15,0.33433,0.14805,0.14805,0.18433,3,2,2,4
17,NaN,0,NaN,2,1,1,0.4,0.44683,0.43782,0.43782,0.046833,18,4,4,4
18,NaN,0,NaN,1,2,2,0.34267,0.25,0.14805,0.14805,0.092667,17,3,2,4
19,NaN,0,NaN,1,1,1,0.34267,0.25,0.43782,0.43782,0.092667,19,3,4,1
20,NaN,0,NaN,2,3,1,0.15,0.24267,0.43782,0.43782,0.092667,20,2,4,1
21,NaN,0,NaN,2,1,1,0.4,0.44683,0.43782,0.43782,0.046833,4,4,4,4
22,0.40597,0,10,2,4,2,0.4,0.5385,0.26894,0.26894,0.1385,11,4,3,1
23,NaN,0,NaN,2,1,2,0.4,0.5385,0.43782,0.43782,0.1385,2,4,4,1
24,NaN,0,NaN,1,2,1,0.34267,0.25,0.43782,0.43782,0.092667,8,3,4,4
25,NaN,0,NaN,1,1,2,0.5385,0.4,0.14805,0.14805,0.1385,3,4,2,1
26,NaN,0,NaN,2,2,1,0.4,0.44683,0.26894,0.26894,0.046833,5,4,3,4
