trial,RT,correct,response,interval,tPos,tGen,tCon1,tCon2,tNoi1,tNoi2,dPed,img,ped,pedRand,cues
1,0.35629,1,1,1,4,2,0.25,0.25,0.58937,0.2227,0.36667,7,2,3,1
2,0.48591,0,2,1,2,2,0.15,0.15,0.54353,0.2227,0.32083,8,2,2,1
3,0.51366,1,2,2,3,2,0.25,0.25,0.2227,0.68103,0.45833,2,2,3,4
4,1.1492,0,2,1,1,2,0.4,0.4,0.68103,0.2227,0.45833,12,2,4,4
5,0.58269,1,1,1,1,1,0.15,0.15,0.58937,0.2227,0.36667,18,2,2,1
6,0.30659,1,1,1,4,1,0.15,0.15,0.62116,0.43782,0.18333,10,4,2,1
7,0.36429,1,2,2,2,2,0.25,0.25,0.2227,0.58937,0.36667,5,2,3,1
8,0.32788,1,1,1,2,2,0.4,0.4,0.57532,0.43782,0.1375,6,4,4,1
9,0.58747,1,1,1,4,2,0.25,0.25,0.59582,0.32082,0.275,9,3,3,4
10,0.35722,1,2,2,4,2,0.15,0.15,0.32082,0.73332,0.4125,13,3,2,1
11,0.41683,1,2,2,4,2,0.4,0.4,0.2227,0.72687,0.50417,1,2,4,4
12,1.0365,1,2,2,1,2,0.25,0.25,0.32082,0.59582,0.275,16,3,3,4
13,0.8621,1,1,1,4,2,0.15,0.15,0.54999,0.32082,0.22917,3,3,2,4
14,0.38589,1,2,2,2,1,0.4,0.4,0.2227,0.72687,0.50417,11,2,4,4
15,0.35748,0,1,2,2,1,0.4,0.4,0.43782,0.57532,0.1375,9,4,4,1
16,0.47111,1,2,2,3,1,0.25,0.25,0.43782,0.62116,0.18333,18,4,3,1
17,0.5708,1,2,2,2,1,0.15,0.15,0.43782,0.62116,0.18333,18,4,2,1
18,0.50201,1,2,2,4,2,0.15,0.15,0.2227,0.58937,0.36667,10,2,2,1
19,0.32815,1,2,2,3,1,0.25,0.25,0.32082,0.73332,0.4125,9,3,3,1
20,0.33969,1,1,1,3,2,0.4,0.4,0.56645,0.2227,0.34375,5,2,4,1
21,0.31752,1,1,1,4,1,0.15,0.15,0.98782,0.43782,0.55,4,4,2,4
22,0.40912,0,2,1,2,1,0.25,0.25,0.62116,0.43782,0.18333,13,4,3,1
23,0.27673,1,1,1,2,1,0.25,0.25,0.73332,0.32082,0.4125,11,3,3,1
24,0.31007,1,1,1,2,2,0.25,0.25,0.56645,0.2227,0.34375,6,2,3,1
25,0.33005,1,2,2,3,2,0.4,0.4,0.32082,0.68749,0.36667,8,3,4,1
26,0.30965,1,1,1,4,1,0.25,0.25,0.66699,0.43782,0.22917,16,4,3,1
27,0.31143,1,1,1,4,1,0.25,0.25,0.66699,0.43782,0.22917,7,4,3,1
28,0.27511,1,1,1,4,1,0.4,0.4,0.68749,0.32082,0.36667,13,3,4,1
29,0.4127,1,2,2,3,1,0.15,0.15,0.43782,0.98782,0.55,2,4,2,4
30,0.76835,1,2,2,3,1,0.15,0.15,0.2227,0.72687,0.50417,16,2,2,4
31,0.49989,1,1,1,2,2,0.15,0.15,0.54999,0.32082,0.22917,8,3,2,4
32,0.30162,1,2,2,3,2,0.4,0.4,0.43782,0.98782,0.55,12,4,4,4
33,0.28926,1,2,2,3,1,0.4,0.4,0.2227,0.56645,0.34375,15,2,4,1
34,0.78894,1,1,1,4,2,0.25,0.25,0.68103,0.2227,0.45833,5,2,3,4
35,0.56658,0,2,1,4,2,0.4,0.4,0.54999,0.32082,0.22917,13,3,4,4
36,0.33027,1,1,1,3,2,0.25,0.25,0.94199,0.43782,0.50417,18,4,3,4
37,0.44579,1,1,1,3,2,0.15,0.15,0.94199,0.43782,0.50417,7,4,2,4
38,0.42361,1,2,2,1,1,0.25,0.25,0.43782,0.94199,0.50417,20,4,3,4
39,0.31526,1,1,1,1,2,0.25,0.25,0.54353,0.2227,0.32083,19,2,3,1
40,0.31686,1,1,1,4,1,0.4,0.4,0.54353,0.2227,0.32083,3,2,4,1
41,0.36863,1,2,2,3,1,0.15,0.15,0.43782,0.91907,0.48125,6,4,2,4
42,0.25221,1,2,2,3,1,0.4,0.4,0.43782,0.91907,0.48125,16,4,4,4
43,0.30992,1,2,2,4,2,0.15,0.15,0.32082,0.68749,0.36667,5,3,2,1
44,0.32949,1,1,1,2,2,0.15,0.15,0.64165,0.32082,0.32083,2,3,2,1
45,0.26097,1,2,2,2,1,0.25,0.25,0.32082,0.64165,0.32083,10,3,3,1
46,0.34287,1,2,2,2,1,0.4,0.4,0.43782,0.91907,0.48125,11,4,4,4
47,0.44205,1,2,2,2,1,0.25,0.25,0.2227,0.68103,0.45833,11,2,3,4
48,0.44623,1,1,1,4,1,0.25,0.25,0.89616,0.43782,0.45833,4,4,3,4
49,0.42378,1,1,1,3,2,0.25,0.25,0.59582,0.32082,0.275,4,3,3,4
50,0.36338,1,2,2,3,1,0.4,0.4,0.43782,0.66699,0.22917,16,4,4,1
51,0.93321,0,1,2,3,1,0.15,0.15,0.32082,0.59582,0.275,18,3,2,4
52,0.68878,1,1,1,1,2,0.15,0.15,0.68103,0.2227,0.45833,15,2,2,4
53,1.0362,0,2,1,2,2,0.15,0.15,0.6352,0.2227,0.4125,19,2,2,4
54,0.74208,0,1,2,4,2,0.15,0.15,0.32082,0.64165,0.32083,13,3,2,4
55,0.40976,1,2,2,1,2,0.4,0.4,0.2227,0.54353,0.32083,1,2,4,1
56,0.42145,1,2,2,1,1,0.15,0.15,0.2227,0.68103,0.45833,3,2,2,4
57,0.77479,0,2,1,1,1,0.15,0.15,0.62116,0.43782,0.18333,17,4,2,1
58,0.58667,1,2,2,1,2,0.4,0.4,0.32082,0.68749,0.36667,13,3,4,4
59,0.34039,1,2,2,1,1,0.15,0.15,0.2227,0.52062,0.29792,10,2,2,1
60,0.432,1,2,2,4,2,0.25,0.25,0.32082,0.68749,0.36667,18,3,3,4
61,0.34771,1,1,1,2,2,0.4,0.4,0.64165,0.32082,0.32083,20,3,4,1
62,0.35732,1,2,2,1,2,0.4,0.4,0.43782,0.89616,0.45833,9,4,4,4
63,0.33696,1,2,2,1,1,0.25,0.25,0.32082,0.59582,0.275,8,3,3,1
64,0.31666,1,1,1,1,1,0.6,NaN,0.56218,NaN,0.45833,11,2,3,4
65,0.28633,1,2,2,3,2,0.15,NaN,0.2227,NaN,0.275,3,3,2,1
66,0.32192,1,2,2,3,1,0.25,0.25,0.2227,0.68103,0.275,19,3,4,1
67,0.38383,1,1,1,2,1,0.4,NaN,0.43782,NaN,0.36667,14,3,4,4
68,0.40725,1,1,1,4,2,0.6,NaN,0.2227,NaN,0.32083,14,3,4,4
69,0.65081,1,1,1,4,1,0.15,0.15,0.62116,0.43782,0.45833,3,4,3,4
70,0.46857,1,2,2,4,1,0.1,NaN,0.2227,NaN,0.22917,14,4,4,1
71,0.68027,0,2,1,4,1,0.25,NaN,0.2227,NaN,0.45833,7,2,4,4
72,0.33196,1,2,2,4,2,0.25,0.25,0.59582,0.32082,0.22917,6,4,2,1
