trial,RT,correct,response,interval,tPos,tGen,tCon1,tCon2,tNoi1,tNoi2,dPed,img,ped,pedRand,cues
1,NaN,0,NaN,1,3,2,0.33433,0.15,0.14805,0.14805,0.18433,5,2,2,1
2,NaN,0,NaN,1,2,2,0.43433,0.25,0.43782,0.43782,0.18433,15,3,4,1
3,NaN,0,NaN,1,1,2,0.43433,0.25,0.14805,0.14805,0.18433,16,3,2,4
4,NaN,0,NaN,2,2,2,0.25,0.43433,0.14805,0.14805,0.18433,19,3,2,4
5,NaN,0,NaN,1,4,2,0.43433,0.25,0.26894,0.26894,0.18433,19,3,3,1
6,NaN,0,NaN,1,4,2,0.675,0.4,0.43782,0.43782,0.275,17,4,4,4
7,NaN,0,NaN,1,2,2,0.33433,0.15,0.26894,0.26894,0.18433,14,2,3,4
8,NaN,0,NaN,2,2,2,0.15,0.33433,0.14805,0.14805,0.18433,20,2,2,4
9,NaN,0,NaN,1,1,2,0.33433,0.15,0.26894,0.26894,0.18433,2,2,3,1
10,NaN,0,NaN,1,1,2,0.675,0.4,0.43782,0.43782,0.275,18,4,4,4
11,NaN,0,NaN,2,2,1,0.4,0.675,0.43782,0.43782,0.275,17,4,4,4
12,NaN,0,NaN,1,4,1,0.676,0.4,0.43782,0.43782,0.276,15,4,4,1
13,NaN,0,NaN,2,1,2,0.15,0.33433,0.26894,0.26894,0.18433,2,2,3,1
14,NaN,0,NaN,2,2,2,0.15,0.33433,0.43782,0.43782,0.18433,15,2,4,4
15,NaN,0,NaN,1,2,2,0.675,0.4,0.26894,0.26894,0.275,17,4,3,4
16,NaN,0,NaN,2,4,1,0.4,0.675,0.26894,0.26894,0.275,5,4,3,4
17,NaN,0,NaN,1,2,1,0.43433,0.25,0.14805,0.14805,0.18433,3,3,2,1
18,NaN,0,NaN,2,4,1,0.25,0.43433,0.26894,0.26894,0.18433,1,3,3,4
19,NaN,0,NaN,1,4,2,0.43433,0.25,0.14805,0.14805,0.18433,11,3,2,4
20,NaN,0,NaN,2,3,1,0.4,0.675,0.14805,0.14805,0.275,7,4,2,4
21,NaN,0,NaN,2,2,1,0.4,0.676,0.26894,0.26894,0.276,13,4,3,1
22,NaN,0,NaN,2,4,2,0.25,0.43433,0.26894,0.26894,0.18433,18,3,3,1
23,NaN,0,NaN,2,1,2,0.25,0.43433,0.43782,0.43782,0.18433,17,3,4,4
24,NaN,0,NaN,1,1,2,0.33433,0.15,0.14805,0.14805,0.18433,17,2,2,1
25,NaN,0,NaN,1,2,1,0.33433,0.15,0.43782,0.43782,0.18433,12,2,4,1
26,NaN,0,NaN,2,1,2,0.25,0.43433,0.43782,0.43782,0.18433,4,3,4,1
27,NaN,0,NaN,2,3,2,0.4,0.676,0.26894,0.26894,0.276,14,4,3,1
28,NaN,0,NaN,2,1,2,0.15,0.33433,0.14805,0.14805,0.18433,9,2,2,4
29,NaN,0,NaN,1,4,1,0.43433,0.25,0.26894,0.26894,0.18433,11,3,3,4
30,NaN,0,NaN,1,1,1,0.43433,0.25,0.43782,0.43782,0.18433,18,3,4,4
31,NaN,0,NaN,1,2,2,0.33433,0.15,0.43782,0.43782,0.18433,13,2,4,1
32,NaN,0,NaN,2,2,2,0.25,0.43433,0.14805,0.14805,0.18433,8,3,2,1
33,NaN,0,NaN,1,2,2,0.33433,0.15,0.26894,0.26894,0.18433,8,2,3,4
34,NaN,0,NaN,2,3,1,0.15,0.33433,0.14805,0.14805,0.18433,9,2,2,4
35,NaN,0,NaN,2,3,2,0.4,0.675,0.14805,0.14805,0.275,14,4,2,4
36,NaN,0,NaN,1,3,2,0.33433,0.15,0.14805,0.14805,0.18433,11,2,2,1
37,NaN,0,NaN,1,2,2,0.43433,0.25,0.14805,0.14805,0.18433,9,3,2,1
38,NaN,0,NaN,1,4,1,0.675,0.4,0.14805,0.14805,0.275,11,4,2,4
39,NaN,0,NaN,1,2,1,0.43433,0.25,0.43782,0.43782,0.18433,9,3,4,1
40,NaN,0,NaN,2,4,2,0.4,0.675,0.14805,0.14805,0.275,15,4,2,4
41,NaN,0,NaN,1,3,1,0.43433,0.25,0.26894,0.26894,0.18433,12,3,3,4
42,NaN,0,NaN,2,4,1,0.4,0.676,0.14805,0.14805,0.276,17,4,2,1
43,NaN,0,NaN,2,1,2,0.4,0.675,0.43782,0.43782,0.275,17,4,4,4
44,NaN,0,NaN,1,2,1,0.676,0.4,0.26894,0.26894,0.276,7,4,3,1
45,NaN,0,NaN,1,2,1,0.33433,0.15,0.26894,0.26894,0.18433,2,2,3,4
46,NaN,0,NaN,1,2,2,0.43433,0.25,0.43782,0.43782,0.18433,2,3,4,4
47,NaN,0,NaN,2,1,1,0.15,0.33433,0.26894,0.26894,0.18433,6,2,3,1
48,NaN,0,NaN,2,2,1,0.15,0.33433,0.26894,0.26894,0.18433,5,2,3,4
49,NaN,0,NaN,1,4,1,0.43433,0.25,0.26894,0.26894,0.18433,1,3,3,1
50,NaN,0,NaN,2,4,2,0.4,0.676,0.14805,0.14805,0.276,15,4,2,1
51,NaN,0,NaN,2,4,2,0.4,0.676,0.43782,0.43782,0.276,6,4,4,1
52,NaN,0,NaN,2,2,1,0.15,0.33433,0.43782,0.43782,0.18433,17,2,4,4
53,NaN,0,NaN,1,1,2,0.676,0.4,0.43782,0.43782,0.276,20,4,4,1
54,NaN,0,NaN,2,3,1,0.25,0.43433,0.26894,0.26894,0.18433,9,3,3,4
55,NaN,0,NaN,1,2,2,0.33433,0.15,0.43782,0.43782,0.18433,15,2,4,1
56,NaN,0,NaN,1,2,2,0.33433,0.15,0.14805,0.14805,0.18433,14,2,2,4
57,NaN,0,NaN,1,4,2,0.675,0.4,0.26894,0.26894,0.275,16,4,3,4
58,NaN,0,NaN,2,1,2,0.15,0.33433,0.43782,0.43782,0.18433,2,2,4,4
59,NaN,0,NaN,2,4,2,0.25,0.43433,0.26894,0.26894,0.18433,18,3,3,1
60,NaN,0,NaN,1,4,2,0.676,0.4,0.14805,0.14805,0.276,7,4,2,1
61,NaN,0,NaN,1,1,2,0.43433,0.25,0.43782,0.43782,0.18433,15,3,4,4
62,NaN,0,NaN,2,1,2,0.4,0.676,0.26894,0.26894,0.276,2,4,3,1
63,NaN,0,NaN,1,2,2,0.676,0.4,0.43782,0.43782,0.276,6,4,4,1
64,NaN,0,NaN,1,2,1,0.25,NaN,0.26894,NaN,0.18433,5,2,4,1
65,NaN,0,NaN,1,1,2,0.6,NaN,0.26894,NaN,0.275,12,4,3,4
66,NaN,0,NaN,1,4,1,0.6,NaN,0.43782,NaN,0.18433,19,2,3,1
67,NaN,0,NaN,1,4,2,0.6,NaN,0.43782,NaN,0.276,15,4,2,1
68,NaN,0,NaN,2,3,1,0.1,NaN,0.26894,NaN,0.18433,17,2,2,1
69,NaN,0,NaN,1,3,2,0.25,NaN,0.075858,NaN,0.18433,8,3,2,4
70,NaN,0,NaN,1,1,2,0.4,NaN,0.075858,NaN,0.18433,1,2,4,4
71,NaN,0,NaN,2,3,2,0.6,NaN,0.075858,NaN,0.18433,2,3,4,1
72,NaN,0,NaN,1,4,1,0.15,NaN,0.43782,NaN,0.18433,20,3,2,1
