trial,RT,correct,response,interval,tPos,tGen,tCon1,tCon2,tNoi1,tNoi2,dPed,img,ped,pedRand,cues
1,0.27767,1,1,1,4,1,0.43433,0.25,0.43782,0.43782,0.18433,11,3,4,1
2,0.60728,1,2,2,4,1,0.25,0.43433,0.43782,0.43782,0.18433,18,3,4,4
3,0.27495,1,1,1,4,2,0.33433,0.15,0.14805,0.14805,0.18433,4,2,2,1
4,0.37263,1,2,2,2,2,0.25,0.34267,0.26894,0.26894,0.092667,16,3,3,4
5,0.27229,1,1,1,3,2,0.676,0.4,0.26894,0.26894,0.276,5,4,3,1
6,0.45992,1,2,2,1,2,0.4,0.675,0.14805,0.14805,0.275,18,4,2,4
7,0.74158,1,1,1,4,1,0.33433,0.15,0.14805,0.14805,0.18433,12,2,2,4
8,0.24915,1,1,1,1,2,0.676,0.4,0.43782,0.43782,0.276,7,4,4,1
9,0.4128,1,1,1,3,2,0.24267,0.15,0.14805,0.14805,0.092667,11,2,2,4
10,0.35053,1,1,1,2,2,0.43433,0.25,0.26894,0.26894,0.18433,7,3,3,1
11,0.77778,0,2,1,3,2,0.34267,0.25,0.14805,0.14805,0.092667,9,3,2,4
12,0.33387,1,1,1,2,2,0.675,0.4,0.26894,0.26894,0.275,4,4,3,4
13,0.38353,1,2,2,4,1,0.25,0.43433,0.26894,0.26894,0.18433,14,3,3,1
14,0.61117,1,1,1,2,2,0.58333,0.4,0.14805,0.14805,0.18333,3,4,2,4
15,0.40478,1,1,1,3,1,0.24267,0.15,0.26894,0.26894,0.092667,4,2,3,4
16,0.29648,1,1,1,2,2,0.24267,0.15,0.43782,0.43782,0.092667,3,2,4,4
17,0.43606,0,2,1,4,1,0.34267,0.25,0.26894,0.26894,0.092667,15,3,3,1
18,1.0457,0,1,2,3,1,0.15,0.151,0.26894,0.26894,0.001,4,2,3,4
19,0.30547,1,1,1,1,2,0.43433,0.25,0.14805,0.14805,0.18433,19,3,2,1
20,0.29311,1,2,2,4,2,0.15,0.33433,0.26894,0.26894,0.18433,16,2,3,1
21,0.30247,1,2,2,2,2,0.15,0.24267,0.43782,0.43782,0.092667,18,2,4,1
22,0.30634,1,1,1,4,2,0.58433,0.4,0.26894,0.26894,0.18433,12,4,3,1
23,0.5501,1,2,2,2,1,0.25,0.43433,0.14805,0.14805,0.18433,2,3,2,4
24,0.44766,1,2,2,1,1,0.4,0.58333,0.26894,0.26894,0.18333,9,4,3,4
25,0.41146,1,2,2,1,2,0.4,0.58333,0.26894,0.26894,0.18333,19,4,3,4
26,0.261,1,1,1,1,2,0.43433,0.25,0.43782,0.43782,0.18433,13,3,4,1
27,0.63274,1,1,1,4,2,0.49167,0.4,0.14805,0.14805,0.091667,18,4,2,4
28,0.30027,1,2,2,1,1,0.4,0.49167,0.43782,0.43782,0.091667,6,4,4,4
29,0.31806,1,1,1,1,2,0.43433,0.25,0.14805,0.14805,0.18433,10,3,2,4
30,0.40956,1,2,2,1,2,0.4,0.49167,0.26894,0.26894,0.091667,7,4,3,4
31,0.24534,1,1,1,2,2,0.24267,0.15,0.43782,0.43782,0.092667,4,2,4,1
32,0.47895,1,1,1,4,1,0.43433,0.25,0.26894,0.26894,0.18433,4,3,3,1
33,0.29067,1,2,2,3,1,0.15,0.24267,0.14805,0.14805,0.092667,2,2,2,1
34,0.37431,1,2,2,3,1,0.15,0.24267,0.26894,0.26894,0.092667,2,2,3,4
35,0.36797,1,1,1,3,1,0.58433,0.4,0.26894,0.26894,0.18433,1,4,3,1
36,0.54761,1,1,1,1,2,0.43433,0.25,0.14805,0.14805,0.18433,20,3,2,4
37,0.69329,1,2,2,4,2,0.4,0.401,0.14805,0.14805,0.001,11,4,2,4
38,0.35299,1,2,2,2,2,0.25,0.3885,0.26894,0.26894,0.1385,18,3,3,4
39,0.30053,0,1,2,1,2,0.15,0.151,0.43782,0.43782,0.001,8,2,4,1
40,0.39022,1,2,2,2,1,0.25,0.3885,0.26894,0.26894,0.1385,20,3,3,4
41,0.24985,1,1,1,4,1,0.24267,0.15,0.14805,0.14805,0.092667,16,2,2,1
42,0.27757,1,1,1,2,1,0.3885,0.25,0.43782,0.43782,0.1385,3,3,4,1
43,0.34326,0,2,1,2,1,0.401,0.4,0.43782,0.43782,0.001,14,4,4,4
44,0.37088,1,2,2,1,1,0.15,0.24267,0.43782,0.43782,0.092667,10,2,4,4
45,0.34245,1,1,1,4,1,0.24267,0.15,0.14805,0.14805,0.092667,5,2,2,1
46,0.68816,1,2,2,3,2,0.25,0.3885,0.26894,0.26894,0.1385,2,3,3,4
47,0.45982,1,1,1,3,1,0.58433,0.4,0.14805,0.14805,0.18433,14,4,2,1
48,0.42944,1,1,1,4,1,0.49267,0.4,0.43782,0.43782,0.092667,2,4,4,1
49,0.39321,1,2,2,1,2,0.15,0.24267,0.14805,0.14805,0.092667,12,2,2,4
50,0.32483,1,2,2,1,2,0.15,0.24267,0.43782,0.43782,0.092667,10,2,4,1
51,0.77448,1,2,2,3,1,0.25,0.34267,0.43782,0.43782,0.092667,9,3,4,4
52,0.25816,1,2,2,4,1,0.15,0.19683,0.26894,0.26894,0.046833,16,2,3,1
53,0.42183,1,1,1,4,2,0.19683,0.15,0.43782,0.43782,0.046833,19,2,4,4
54,0.9675,0,2,1,4,2,0.19683,0.15,0.26894,0.26894,0.046833,19,2,3,4
55,0.25903,1,2,2,3,1,0.4,0.49267,0.14805,0.14805,0.092667,18,4,2,1
56,0.20478,1,1,1,1,1,0.3885,0.25,0.14805,0.14805,0.1385,4,3,2,1
57,0.27232,1,2,2,1,1,0.25,0.3885,0.43782,0.43782,0.1385,12,3,4,1
58,0.42,1,2,2,1,2,0.4,0.49267,0.43782,0.43782,0.092667,1,4,4,4
59,0.34975,1,2,2,3,2,0.15,0.19683,0.26894,0.26894,0.046833,1,2,3,1
60,0.33736,1,1,1,4,2,0.49267,0.4,0.14805,0.14805,0.092667,18,4,2,1
61,0.25306,0,2,1,3,1,0.401,0.4,0.43782,0.43782,0.001,13,4,4,1
62,0.59868,0,1,2,3,1,0.4,0.49267,0.43782,0.43782,0.092667,6,4,4,4
63,0.50635,1,2,2,2,2,0.15,0.19683,0.26894,0.26894,0.046833,19,2,3,1
64,0.28601,1,1,1,3,2,0.4,NaN,0.26894,NaN,0.092667,9,4,3,1
65,0.16764,1,1,1,1,1,0.4,NaN,0.075858,NaN,0.092667,14,3,2,1
66,0.35533,1,2,2,1,1,0.6,NaN,0.14805,NaN,0.092667,4,4,2,1
67,0.29302,0,2,1,1,2,0.15,NaN,0.43782,NaN,0.092667,16,3,4,4
68,0.32064,1,2,2,4,2,0.6,NaN,0.26894,NaN,0.092667,6,3,2,1
69,0.34825,1,2,2,1,1,0.4,0.675,0.14805,0.14805,0.1385,13,3,4,4
70,0.50961,1,1,1,1,1,0.4,NaN,0.075858,NaN,0.092667,8,2,4,4
71,0.53764,1,1,1,2,2,0.1,NaN,0.62246,NaN,0.092667,20,2,2,4
72,0.2853,1,2,2,1,2,0.1,NaN,0.43782,NaN,0.092667,10,4,4,1
