trial,RT,correct,response,interval,tPos,tGen,tCon1,tCon2,tNoi1,tNoi2,dPed,img,ped,pedRand,cues
1,0.35722,1,1,1,1,2,0.33433,0.15,0.32082,0.32082,0.18433,5,2,3,1
2,1.0249,0,2,1,2,2,0.425,0.15,0.2227,0.2227,0.275,1,2,2,4
3,0.54047,1,1,1,2,2,0.75417,0.25,0.32082,0.32082,0.50417,6,3,3,4
4,0.62224,1,1,1,2,2,0.51667,0.15,0.43782,0.43782,0.36667,18,2,4,4
5,0.3779,1,1,1,3,2,0.8125,0.4,0.2227,0.2227,0.4125,5,4,2,1
6,0.31755,1,1,1,4,1,0.76667,0.4,0.32082,0.32082,0.36667,18,4,3,1
7,0.36724,1,2,2,1,1,0.15,0.33433,0.43782,0.43782,0.18433,3,2,4,1
8,0.85886,0,2,1,3,2,0.51667,0.15,0.2227,0.2227,0.36667,10,2,2,4
9,0.52649,1,1,1,2,1,0.47917,0.25,0.32082,0.32082,0.22917,8,3,3,1
10,0.36812,1,1,1,4,1,0.76667,0.4,0.32082,0.32082,0.36667,1,4,3,1
11,0.29184,1,2,2,4,1,0.25,0.47917,0.43782,0.43782,0.22917,3,3,4,1
12,0.62919,1,1,1,4,1,0.75417,0.25,0.43782,0.43782,0.50417,17,3,4,4
13,0.61713,1,2,2,4,2,0.15,0.33433,0.43782,0.43782,0.18433,5,2,4,1
14,0.47673,0,2,1,3,2,0.76667,0.4,0.43782,0.43782,0.36667,13,4,4,1
15,1.0544,0,1,2,1,1,0.25,0.47917,0.32082,0.32082,0.22917,1,3,3,1
16,0.35414,1,1,1,2,2,0.8125,0.4,0.2227,0.2227,0.4125,4,4,2,1
17,0.3417,1,2,2,1,1,0.4,0.76667,0.2227,0.2227,0.36667,10,4,2,4
18,0.32752,1,2,2,1,1,0.25,0.525,0.2227,0.2227,0.275,14,3,2,1
19,0.90713,0,2,1,4,2,0.76667,0.4,0.43782,0.43782,0.36667,19,4,4,4
20,0.7828,1,2,2,2,2,0.15,0.5625,0.32082,0.32082,0.4125,9,2,3,4
21,0.58436,1,1,1,1,2,0.8125,0.4,0.2227,0.2227,0.4125,18,4,2,4
22,0.29198,1,2,2,2,1,0.25,0.525,0.43782,0.43782,0.275,5,3,4,1
23,0.37369,1,2,2,2,2,0.25,0.525,0.2227,0.2227,0.275,4,3,2,1
24,NaN,0,NaN,1,3,1,0.8125,0.4,0.2227,0.2227,0.4125,5,4,2,4
25,1.037,0,2,1,3,2,0.8125,0.4,0.43782,0.43782,0.4125,3,4,4,4
26,0.34271,1,2,2,3,1,0.4,0.8125,0.43782,0.43782,0.4125,14,4,4,1
27,0.69812,1,1,1,4,2,0.2885,0.15,0.2227,0.2227,0.1385,17,2,2,1
28,0.9019,0,2,1,1,2,0.75417,0.25,0.2227,0.2227,0.50417,4,3,2,4
29,0.51962,0,2,1,1,2,0.47917,0.25,0.2227,0.2227,0.22917,2,3,2,1
30,0.34728,1,2,2,3,2,0.25,0.525,0.2227,0.2227,0.275,1,3,2,1
31,0.34088,1,2,2,4,2,0.25,0.8,0.2227,0.2227,0.55,9,3,2,4
32,0.63263,1,2,2,4,2,0.15,0.2885,0.32082,0.32082,0.1385,17,2,3,1
33,0.4443,1,2,2,2,1,0.15,0.5625,0.43782,0.43782,0.4125,14,2,4,4
34,0.38203,1,2,2,3,2,0.15,0.5625,0.2227,0.2227,0.4125,8,2,2,4
35,0.80951,0,1,2,4,2,0.15,0.2885,0.2227,0.2227,0.1385,18,2,2,1
36,0.41323,1,2,2,3,1,0.15,0.51667,0.32082,0.32082,0.36667,14,2,3,4
37,0.93486,0,1,2,2,1,0.15,0.51667,0.32082,0.32082,0.36667,19,2,3,4
38,0.33857,1,2,2,1,1,0.15,0.33433,0.2227,0.2227,0.18433,12,2,2,1
39,0.29433,1,1,1,1,1,0.525,0.25,0.32082,0.32082,0.275,4,3,3,1
40,0.37586,1,2,2,1,2,0.4,0.8125,0.32082,0.32082,0.4125,1,4,3,1
41,0.39554,0,1,2,1,1,0.15,0.33433,0.43782,0.43782,0.18433,9,2,4,1
42,0.42916,1,2,2,3,2,0.15,0.5625,0.43782,0.43782,0.4125,8,2,4,4
43,0.93682,0,2,1,2,2,0.8,0.25,0.32082,0.32082,0.55,1,3,3,4
44,0.88453,0,2,1,4,2,0.8,0.25,0.43782,0.43782,0.55,2,3,4,4
45,0.28614,1,1,1,1,1,0.76667,0.4,0.2227,0.2227,0.36667,1,4,2,1
46,0.53781,1,1,1,4,2,0.8,0.25,0.2227,0.2227,0.55,17,3,2,4
47,0.33348,1,2,2,2,1,0.25,0.525,0.32082,0.32082,0.275,15,3,3,1
48,0.87095,1,2,2,2,1,0.15,0.5625,0.43782,0.43782,0.4125,18,2,4,4
49,0.34677,1,2,2,1,1,0.4,0.85833,0.2227,0.2227,0.45833,1,4,2,4
50,0.27848,1,1,1,1,1,0.76667,0.4,0.43782,0.43782,0.36667,3,4,4,1
51,0.32004,1,1,1,4,2,0.8,0.25,0.43782,0.43782,0.55,2,3,4,4
52,0.33976,1,2,2,4,1,0.25,0.50208,0.43782,0.43782,0.25208,11,3,4,1
53,0.28541,0,2,1,4,1,0.50208,0.25,0.43782,0.43782,0.25208,7,3,4,1
54,0.39302,1,2,2,4,1,0.15,0.38017,0.32082,0.32082,0.23017,6,2,3,1
55,0.76476,1,2,2,4,1,0.4,0.85833,0.43782,0.43782,0.45833,4,4,4,4
56,0.25431,1,2,2,3,1,0.4,0.76667,0.32082,0.32082,0.36667,19,4,3,1
57,0.826,0,2,1,2,1,0.8,0.25,0.32082,0.32082,0.55,9,3,3,4
58,0.62167,1,2,2,4,2,0.15,0.5625,0.2227,0.2227,0.4125,11,2,2,4
59,0.87934,1,1,1,2,2,0.51667,0.15,0.32082,0.32082,0.36667,17,2,3,4
60,0.75492,0,2,1,2,2,0.85833,0.4,0.32082,0.32082,0.45833,3,4,3,4
61,0.2946,1,1,1,4,2,0.38017,0.15,0.32082,0.32082,0.23017,6,2,3,1
62,0.43234,1,2,2,2,1,0.15,0.38017,0.2227,0.2227,0.23017,3,2,2,1
63,0.37998,1,2,2,4,2,0.25,0.8,0.43782,0.43782,0.55,7,3,4,4
64,0.31753,1,1,1,4,2,0.4,NaN,0.43782,NaN,0.18433,3,2,4,1
65,0.53736,1,2,2,4,1,0.25,NaN,0.32082,NaN,0.50417,11,4,4,4
66,0.52497,1,2,2,3,1,0.25,NaN,0.14805,NaN,0.55,6,3,2,4
67,0.28654,1,1,1,2,2,0.51667,0.15,0.43782,0.43782,0.32083,18,4,4,1
68,0.69025,1,1,1,2,2,0.15,NaN,0.56218,NaN,0.50417,18,4,3,4
69,0.30189,1,2,2,3,1,0.1,NaN,0.14805,NaN,0.50417,3,4,3,4
