trial,RT,correct,response,interval,tPos,tGen,tCon1,tCon2,tNoi1,tNoi2,dPed,img,ped,pedRand,cues
1,0.85388,0,2,1,3,1,0.4,0.4,0.52664,0.2227,0.30394,8,2,4,4
2,1.0095,1,1,1,4,2,0.4,0.4,0.56463,0.2227,0.34193,10,2,4,4
3,0.41914,1,2,2,4,1,0.25,0.25,0.2227,0.56463,0.34193,4,2,3,4
4,0.27881,1,1,1,1,1,0.25,0.25,0.44425,0.32082,0.12343,10,3,3,1
5,0.2905,0,2,1,1,1,0.15,0.15,0.56246,0.43782,0.12464,16,4,2,1
6,1.0522,0,2,1,4,1,0.4,0.4,0.56463,0.2227,0.34193,6,2,4,4
7,0.95977,0,2,1,4,2,0.15,0.15,0.58363,0.2227,0.36093,18,2,2,4
8,0.40351,1,2,2,1,2,0.4,0.4,0.2227,0.60262,0.37992,14,2,4,4
9,0.99718,1,1,1,4,2,0.25,0.25,0.61271,0.32082,0.29189,1,3,3,4
10,0.36879,0,1,2,1,2,0.4,0.4,0.32082,0.44425,0.12343,11,3,4,1
11,0.87449,1,1,1,4,2,0.4,0.4,0.50533,0.43782,0.067507,1,4,4,4
12,0.28611,1,1,1,2,2,0.15,0.15,0.34671,0.2227,0.12401,16,2,2,1
13,0.25782,1,2,2,3,1,0.4,0.4,0.32082,0.46188,0.14106,3,3,4,1
14,0.33137,1,1,1,4,1,0.15,0.15,0.46188,0.32082,0.14106,17,3,2,1
15,0.55104,1,1,1,1,2,0.25,0.25,0.61271,0.32082,0.29189,13,3,3,4
16,0.31465,0,2,1,2,1,0.15,0.15,0.46188,0.32082,0.14106,7,3,2,1
17,0.80438,1,1,1,1,2,0.15,0.15,0.58838,0.32082,0.26756,19,3,2,4
18,0.2801,1,1,1,1,1,0.25,0.25,0.34671,0.2227,0.12401,20,2,3,1
19,0.73967,0,2,1,2,1,0.4,0.4,0.50533,0.43782,0.067507,17,4,4,4
20,0.26935,1,1,1,2,1,0.4,0.4,0.47952,0.32082,0.15869,13,3,4,1
21,0.60904,0,2,1,2,1,0.25,0.25,0.53858,0.43782,0.10076,3,4,3,4
22,0.35467,1,2,2,3,1,0.25,0.25,0.2227,0.60262,0.37992,18,2,3,4
23,0.35839,1,2,2,1,2,0.4,0.4,0.32082,0.58838,0.26756,15,3,4,4
24,0.24991,1,2,2,2,1,0.15,0.15,0.2227,0.60262,0.37992,14,2,2,4
25,0.3077,1,2,2,2,1,0.25,0.25,0.2227,0.34671,0.12401,13,2,3,1
26,0.37524,1,2,2,3,1,0.25,0.25,0.43782,0.58027,0.14245,1,4,3,1
27,0.30692,1,1,1,4,2,0.4,0.4,0.33544,0.2227,0.11274,13,2,4,1
28,0.82866,0,2,1,4,1,0.15,0.15,0.57184,0.43782,0.13401,9,4,2,4
