correct,RT,response,sLength,mainTrial,position,respond,SOA,tGen,tImg
0,0.77301,9,0.25988,1,1,1,0.25,2,15
1,0.53795,9,0.25989,1,2,1,0.25,1,27
1,0.70869,9,0.25976,1,2,1,0.25,1,30
1,0.92303,9,0.26933,2,2,1,0.25,1,73
1,0.65437,8,0.17989,2,2,1,0.16667,2,62
1,0.63735,10,NaN,3,2,0,0.16667,1,16
1,0.72593,8,0.17988,3,1,1,0.16667,2,8
1,0.89084,9,0.1399,4,1,1,0.125,1,79
1,0.70769,10,NaN,4,1,0,0.125,2,41
1,0.72462,8,0.13991,5,2,1,0.125,2,41
0,1.0152,8,0.099813,5,2,1,0.083333,1,69
0,0.80016,9,0.13982,6,1,1,0.125,2,42
1,0.68698,9,0.17982,6,2,1,0.16667,1,59
1,0.61137,10,NaN,7,1,0,0.16667,2,69
1,0.68058,8,0.17981,7,2,1,0.16667,2,60
1,0.74739,9,0.13987,8,1,1,0.125,1,70
1,0.66227,9,0.14,8,1,1,0.125,1,20
1,0.70714,8,0.13986,9,1,1,0.125,2,8
1,0.74397,9,0.12003,9,1,1,0.10417,1,70
1,0.50085,10,NaN,10,1,0,0.10417,2,6
1,0.58167,9,0.11997,10,2,1,0.10417,1,14
1,0.70254,8,0.10005,11,1,1,0.083333,2,45
1,0.7013,8,0.10035,11,1,1,0.083333,2,46
1,0.48608,10,NaN,12,1,0,0.083333,2,19
0,0.72279,8,0.079841,12,1,1,0.0625,1,16
0,0.78993,9,0.099963,13,2,1,0.083333,2,31
1,0.73857,8,0.12009,13,2,1,0.10417,2,45
1,0.66344,10,NaN,14,2,0,0.10417,1,9
1,0.81026,9,0.11996,14,2,1,0.10417,1,50
1,0.61907,8,0.099854,15,1,1,0.083333,2,67
1,0.67372,8,0.099661,15,1,1,0.083333,2,52
0,0.71081,9,0.099869,16,2,1,0.083333,2,41
1,0.73757,9,0.11992,16,1,1,0.10417,1,9
1,0.54443,10,NaN,17,2,0,0.10417,2,53
1,0.60522,9,0.11994,17,1,1,0.10417,1,18
1,0.67615,8,0.099939,18,2,1,0.083333,2,38
1,0.82284,10,NaN,18,2,0,0.083333,2,18
1,0.77372,8,0.099873,19,2,1,0.083333,2,30
0,0.90256,8,0.090091,19,1,1,0.072917,1,3
1,0.69116,9,0.099676,20,1,1,0.083333,1,76
1,0.74411,9,0.099794,20,1,1,0.083333,1,20
1,0.68499,10,NaN,21,2,0,0.083333,2,16
1,0.66985,9,0.08983,21,1,1,0.072917,1,62
1,0.72462,8,0.089875,22,2,1,0.072917,2,5
1,0.71948,9,0.089938,22,1,1,0.072917,1,72
1,0.80633,9,0.079953,23,1,1,0.0625,1,74
1,0.58716,10,NaN,23,1,0,0.0625,2,76
0,0.91808,8,0.079996,24,2,1,0.0625,1,78
1,0.67887,9,0.089915,24,2,1,0.072917,1,46
1,0.85364,8,0.090481,25,2,1,0.072917,2,59
0,0.79643,9,0.089865,25,1,1,0.072917,2,3
0,0.71739,8,0.099938,26,2,1,0.083333,1,9
1,0.72818,8,0.11004,26,1,1,0.09375,2,57
1,0.94899,8,0.11057,27,1,1,0.09375,2,21
0,0.79769,9,0.10989,27,2,1,0.09375,2,34
1,0.76266,10,NaN,28,2,0,0.10417,1,55
1,0.66943,9,0.11991,28,2,1,0.10417,1,75
0,0.6921,8,0.1198,29,2,1,0.10417,1,70
1,0.74119,8,0.12998,29,1,1,0.11458,2,15
0,0.842,9,0.12996,30,2,1,0.11458,2,55
1,0.65669,9,0.13993,30,2,1,0.125,1,25
1,0.70967,9,0.14003,31,2,1,0.125,1,25
1,0.91237,8,0.14026,31,2,1,0.125,2,12
1,0.91921,8,0.12988,32,2,1,0.11458,2,47
1,0.55213,10,NaN,32,2,0,0.11458,2,72
1,0.76492,9,0.12999,33,1,1,0.11458,1,10
1,0.66178,9,0.11988,33,2,1,0.10417,1,23
0,0.74466,8,0.11994,34,2,1,0.10417,1,36
0,0.82136,9,0.12995,34,1,1,0.11458,2,8
1,0.73015,8,0.13982,35,2,1,0.125,2,43
1,0.74696,8,0.13983,35,1,1,0.125,2,1
0,0.7999,9,0.13992,36,1,1,0.125,2,7
1,0.66873,8,0.14982,36,2,1,0.13542,2,54
1,0.75762,8,0.15003,37,2,1,0.13542,2,18
1,0.63435,9,0.14991,37,2,1,0.13542,1,19
1,0.70116,10,NaN,38,2,0,0.125,2,39
1,0.50207,10,NaN,38,1,0,0.125,2,4
1,0.73681,10,NaN,39,2,0,0.125,2,2
1,0.61562,9,0.12983,39,1,1,0.11458,1,16
1,0.76849,9,0.12991,40,2,1,0.11458,1,61
1,0.75331,8,0.12977,40,2,1,0.11458,2,65
0,1.0262,8,0.11993,41,2,1,0.10417,1,21
1,0.87487,8,0.12994,41,2,1,0.11458,2,10
0,1.0138,9,0.12991,42,1,1,0.11458,2,28
1,0.46663,10,NaN,42,2,0,0.125,2,53
1,0.72747,9,0.1399,43,2,1,0.125,1,56
1,0.67437,9,0.1399,43,2,1,0.125,1,8
1,0.75708,8,0.12995,44,2,1,0.11458,2,27
0,0.59772,9,0.12957,44,2,1,0.11458,2,13
1,0.73479,8,0.12992,45,1,1,0.11979,2,41
