trial,RT,correct,response,interval,tPos,tGen,tCon1,tCon2,tNoi1,tNoi2,dPed,img,ped,pedRand,cues
1,0.29044,1,2,2,2,1,0.15,0.19683,0.2227,0.2227,0.046833,7,2,2,1
2,0.27846,1,1,1,2,2,0.19683,0.15,0.32082,0.32082,0.046833,7,2,3,1
3,0.91212,1,2,2,1,1,0.4,0.58433,0.43782,0.43782,0.18433,8,4,4,4
4,0.35561,1,1,1,4,2,0.17392,0.15,0.2227,0.2227,0.023917,19,2,2,1
5,0.44548,1,1,1,1,2,0.58433,0.4,0.32082,0.32082,0.18433,15,4,3,4
6,0.31309,1,1,1,1,1,0.46975,0.4,0.32082,0.32082,0.06975,2,4,3,1
7,0.29277,1,2,2,1,2,0.15,0.17392,0.32082,0.32082,0.023917,9,2,3,1
8,0.31005,1,2,2,3,2,0.4,0.46975,0.2227,0.2227,0.06975,14,4,2,1
9,0.4021,0,1,2,2,1,0.25,0.27392,0.32082,0.32082,0.023917,18,3,3,1
10,0.27787,0,1,2,2,2,0.25,0.29683,0.43782,0.43782,0.046833,5,3,4,1
11,0.31151,1,2,2,4,2,0.25,0.31975,0.32082,0.32082,0.06975,16,3,3,1
12,0.99508,1,1,1,4,2,0.24267,0.15,0.32082,0.32082,0.092667,19,2,3,4
13,0.98871,1,2,2,3,1,0.15,0.24267,0.43782,0.43782,0.092667,7,2,4,4
14,0.2964,1,2,2,1,2,0.4,0.46975,0.32082,0.32082,0.06975,19,4,3,1
15,0.94808,1,1,1,2,2,0.56142,0.4,0.43782,0.43782,0.16142,8,4,4,4
16,0.71762,1,2,2,4,1,0.4,0.56142,0.2227,0.2227,0.16142,16,4,2,4
17,0.44131,1,2,2,1,2,0.4,0.44683,0.2227,0.2227,0.046833,17,4,2,1
18,0.30097,1,2,2,2,1,0.25,0.31975,0.43782,0.43782,0.06975,6,3,4,1
19,0.5027,1,2,2,3,1,0.25,0.34267,0.32082,0.32082,0.092667,2,3,3,4
20,0.44231,0,2,1,4,2,0.44683,0.4,0.2227,0.2227,0.046833,19,4,2,1
21,0.29401,1,1,1,4,1,0.31975,0.25,0.43782,0.43782,0.06975,5,3,4,1
22,0.30373,1,2,2,1,2,0.4,0.46975,0.32082,0.32082,0.06975,8,4,3,1
23,0.33925,1,2,2,4,1,0.15,0.17392,0.43782,0.43782,0.023917,8,2,4,1
24,0.94094,1,2,2,4,2,0.15,0.21975,0.2227,0.2227,0.06975,18,2,2,4
25,0.60858,1,1,1,1,1,0.31975,0.25,0.43782,0.43782,0.06975,14,3,4,4
26,0.4203,1,2,2,1,1,0.25,0.31975,0.32082,0.32082,0.06975,7,3,3,4
27,0.48583,0,1,2,3,2,0.25,0.31975,0.2227,0.2227,0.06975,19,3,2,4
28,0.6896,1,2,2,2,2,0.25,0.34267,0.2227,0.2227,0.092667,20,3,2,4
29,0.7973,1,2,2,4,1,0.4,0.56142,0.2227,0.2227,0.16142,17,4,2,4
30,0.33498,1,2,2,3,1,0.4,0.46975,0.43782,0.43782,0.06975,15,4,4,1
31,0.29053,1,2,2,3,2,0.4,0.46975,0.43782,0.43782,0.06975,7,4,4,1
32,0.80613,1,2,2,1,2,0.4,0.5385,0.32082,0.32082,0.1385,8,4,3,4
33,0.43991,1,1,1,4,1,0.5385,0.4,0.32082,0.32082,0.1385,12,4,3,4
34,0.32359,0,2,1,3,1,0.151,0.15,0.43782,0.43782,0.001,4,2,4,1
35,0.28521,1,2,2,4,1,0.4,0.44683,0.32082,0.32082,0.046833,1,4,3,1
36,0.3368,1,2,2,1,1,0.4,0.44683,0.2227,0.2227,0.046833,10,4,2,1
37,0.3085,1,1,1,1,2,0.29683,0.25,0.32082,0.32082,0.046833,2,3,3,1
38,0.40584,1,2,2,3,2,0.15,0.21975,0.32082,0.32082,0.06975,12,2,3,4
