trial,RT,correct,response,interval,tPos,tGen,tCon1,tCon2,tNoi1,tNoi2,dPed,img,ped,pedRand,cues
1,NaN,0,NaN,2,2,1,0.4,0.46968,0.32082,0.32082,0.069683,13,4,3,1
2,NaN,0,NaN,1,4,1,0.29319,0.25,0.43782,0.43782,0.043192,7,3,4,1
3,NaN,0,NaN,2,4,1,0.15,0.24165,0.32082,0.32082,0.091652,14,2,3,4
4,NaN,0,NaN,1,1,2,0.33103,0.25,0.2227,0.2227,0.081029,13,3,2,4
5,NaN,0,NaN,2,4,2,0.15,0.18161,0.43782,0.43782,0.031612,12,2,4,1
6,NaN,0,NaN,1,3,2,0.24165,0.15,0.32082,0.32082,0.091652,19,2,3,4
7,NaN,0,NaN,2,2,2,0.4,0.54104,0.43782,0.43782,0.14104,7,4,4,4
8,NaN,0,NaN,1,1,1,0.29319,0.25,0.43782,0.43782,0.043192,18,3,4,1
9,NaN,0,NaN,1,4,1,0.54104,0.4,0.43782,0.43782,0.14104,6,4,4,4
10,NaN,0,NaN,2,1,1,0.25,0.33103,0.43782,0.43782,0.081029,10,3,4,4
11,NaN,0,NaN,2,1,2,0.15,0.18161,0.43782,0.43782,0.031612,15,2,4,1
12,NaN,0,NaN,2,2,1,0.15,0.24165,0.43782,0.43782,0.091652,14,2,4,4
13,NaN,0,NaN,1,3,2,0.29319,0.25,0.43782,0.43782,0.043192,11,3,4,1
14,NaN,0,NaN,1,3,1,0.54104,0.4,0.32082,0.32082,0.14104,20,4,3,4
15,NaN,0,NaN,1,2,2,0.24165,0.15,0.2227,0.2227,0.091652,8,2,2,4
16,NaN,0,NaN,2,3,1,0.15,0.18161,0.32082,0.32082,0.031612,4,2,3,1
17,NaN,0,NaN,1,3,1,0.24165,0.15,0.2227,0.2227,0.091652,3,2,2,4
18,NaN,0,NaN,1,1,1,0.54104,0.4,0.2227,0.2227,0.14104,10,4,2,4
19,NaN,0,NaN,2,2,2,0.25,0.29319,0.2227,0.2227,0.043192,5,3,2,1
20,NaN,0,NaN,1,1,1,0.33103,0.25,0.32082,0.32082,0.081029,14,3,3,4
21,NaN,0,NaN,2,2,1,0.4,0.46968,0.43782,0.43782,0.069683,19,4,4,1
22,NaN,0,NaN,1,3,1,0.24165,0.15,0.32082,0.32082,0.091652,8,2,3,4
23,NaN,0,NaN,2,4,1,0.4,0.46968,0.2227,0.2227,0.069683,17,4,2,1
24,NaN,0,NaN,2,3,1,0.25,0.29319,0.32082,0.32082,0.043192,10,3,3,1
25,NaN,0,NaN,1,2,1,0.29319,0.25,0.2227,0.2227,0.043192,5,3,2,1
26,NaN,0,NaN,2,1,2,0.15,0.18161,0.2227,0.2227,0.031612,11,2,2,1
27,NaN,0,NaN,1,2,1,0.24165,0.15,0.43782,0.43782,0.091652,19,2,4,4
28,NaN,0,NaN,1,3,2,0.46968,0.4,0.2227,0.2227,0.069683,5,4,2,1
29,NaN,0,NaN,2,3,2,0.15,0.24165,0.2227,0.2227,0.091652,2,2,2,4
30,NaN,0,NaN,1,1,2,0.29319,0.25,0.2227,0.2227,0.043192,4,3,2,1
31,NaN,0,NaN,1,3,1,0.46968,0.4,0.32082,0.32082,0.069683,10,4,3,1
32,NaN,0,NaN,1,1,1,0.46968,0.4,0.32082,0.32082,0.069683,2,4,3,1
33,NaN,0,NaN,1,3,1,0.24165,0.15,0.43782,0.43782,0.091652,2,2,4,4
34,NaN,0,NaN,1,1,2,0.18161,0.15,0.2227,0.2227,0.031612,17,2,2,1
35,NaN,0,NaN,1,4,2,0.54104,0.4,0.2227,0.2227,0.14104,9,4,2,4
36,NaN,0,NaN,2,3,1,0.15,0.18161,0.43782,0.43782,0.031612,7,2,4,1
37,NaN,0,NaN,2,3,2,0.15,0.24165,0.32082,0.32082,0.091652,6,2,3,4
38,NaN,0,NaN,2,4,2,0.4,0.46968,0.2227,0.2227,0.069683,13,4,2,1
39,NaN,0,NaN,1,4,2,0.33103,0.25,0.2227,0.2227,0.081029,5,3,2,4
40,NaN,0,NaN,1,4,1,0.46968,0.4,0.32082,0.32082,0.069683,14,4,3,1
