trial,RT,correct,response,interval,tPos,tGen,tCon1,tCon2,tNoi1,tNoi2,dPed,img,ped,pedRand,cues
1,NaN,0,NaN,2,1,2,0.4,0.4,0.32082,0.58838,0.26756,1,3,4,4
2,NaN,0,NaN,2,3,2,0.15,0.15,0.43782,0.6716,0.23377,16,4,2,4
3,NaN,0,NaN,1,4,2,0.4,0.4,0.6716,0.43782,0.23377,11,4,4,4
4,NaN,0,NaN,2,4,2,0.25,0.25,0.43782,0.6716,0.23377,17,4,3,4
5,NaN,0,NaN,2,3,2,0.25,0.25,0.32082,0.4707,0.14988,15,3,3,1
6,NaN,0,NaN,1,2,2,0.15,0.15,0.58838,0.32082,0.26756,12,3,2,4
7,NaN,0,NaN,1,1,2,0.15,0.15,0.6716,0.43782,0.23377,4,4,2,4
8,NaN,0,NaN,2,3,1,0.4,0.4,0.43782,0.57137,0.13354,10,4,4,1
9,NaN,0,NaN,1,2,1,0.25,0.25,0.34671,0.2227,0.12401,12,2,3,1
10,NaN,0,NaN,2,4,2,0.15,0.15,0.2227,0.56463,0.34193,5,2,2,4
11,NaN,0,NaN,2,1,2,0.15,0.15,0.32082,0.4707,0.14988,10,3,2,1
12,NaN,0,NaN,2,2,2,0.15,0.15,0.32082,0.4707,0.14988,5,3,2,1
13,NaN,0,NaN,1,2,1,0.15,0.15,0.58838,0.32082,0.26756,8,3,2,4
14,NaN,0,NaN,2,2,1,0.25,0.25,0.43782,0.6716,0.23377,18,4,3,4
15,NaN,0,NaN,1,1,2,0.4,0.4,0.56463,0.2227,0.34193,19,2,4,4
16,NaN,0,NaN,2,2,2,0.15,0.15,0.2227,0.34671,0.12401,3,2,2,1
17,NaN,0,NaN,1,4,1,0.15,0.15,0.34671,0.2227,0.12401,8,2,2,1
18,NaN,0,NaN,2,4,1,0.4,0.4,0.32082,0.4707,0.14988,4,3,4,1
19,NaN,0,NaN,1,1,1,0.15,0.15,0.34671,0.2227,0.12401,2,2,2,1
20,NaN,0,NaN,1,2,2,0.15,0.15,0.57137,0.43782,0.13354,13,4,2,1
21,NaN,0,NaN,1,4,2,0.25,0.25,0.58838,0.32082,0.26756,18,3,3,4
22,NaN,0,NaN,1,4,1,0.15,0.15,0.6716,0.43782,0.23377,20,4,2,4
23,NaN,0,NaN,1,1,2,0.4,0.4,0.4707,0.32082,0.14988,10,3,4,1
24,NaN,0,NaN,1,2,1,0.4,0.4,0.56463,0.2227,0.34193,14,2,4,4
