trial,RT,correct,response,interval,tPos,tGen,tCon1,tCon2,tNoi1,tNoi2,dPed,img,ped,pedRand,cues
1,0.31123,1,2,2,4,1,0.4,0.4,0.2227,0.68954,0.46684,10,2,4,4
2,0.33896,1,2,2,2,2,0.15,0.15,0.2227,0.40601,0.18331,3,2,2,1
3,0.28461,1,2,2,4,2,0.25,0.25,0.2227,0.40601,0.18331,6,2,3,1
4,0.25621,1,2,2,4,1,0.4,0.4,0.43782,0.70499,0.26716,9,4,4,1
5,0.69993,1,1,1,4,2,0.25,0.25,0.68954,0.2227,0.46684,18,2,3,4
6,0.29355,1,2,2,3,1,0.15,0.15,0.43782,0.70499,0.26716,11,4,2,1
7,0.32922,1,2,2,1,2,0.4,0.4,0.32082,0.77227,0.45144,18,3,4,4
8,0.82087,0,2,1,4,2,0.15,0.15,0.70499,0.43782,0.26716,16,4,2,1
9,0.2865,1,1,1,4,1,0.25,0.25,0.72407,0.43782,0.28625,9,4,3,1
10,0.6982,1,2,2,1,1,0.4,0.4,0.2227,0.68954,0.46684,4,2,4,4
11,0.82192,0,2,1,2,1,0.15,0.15,0.62116,0.43782,0.18333,6,4,2,4
12,0.27151,1,1,1,4,2,0.15,0.15,0.60638,0.2227,0.38368,6,2,2,4
13,0.43508,0,2,1,2,2,0.25,0.25,0.71282,0.43782,0.275,10,4,3,4
14,1.2129,1,1,1,2,1,0.15,0.15,0.80449,0.43782,0.36667,14,4,2,4
15,0.9044,1,2,2,1,1,0.4,0.4,0.43782,0.72407,0.28625,6,4,4,1
16,0.74009,1,2,2,4,1,0.4,0.4,0.43782,0.80449,0.36667,9,4,4,4
17,1.1738,0,1,2,2,2,0.25,0.25,0.32082,0.77227,0.45144,1,3,3,4
18,0.30539,0,1,2,4,2,0.4,0.4,0.32082,0.41864,0.097822,8,3,4,1
19,0.57315,1,1,1,2,1,0.25,0.25,0.83676,0.32082,0.51594,7,3,3,4
20,0.29475,1,1,1,1,1,0.4,0.4,0.46705,0.32082,0.14623,2,3,4,1
21,0.30636,1,2,2,3,1,0.25,0.25,0.43782,0.72407,0.28625,14,4,3,1
22,0.89408,0,2,1,1,1,0.4,0.4,0.60638,0.2227,0.38368,13,2,4,4
23,0.27175,0,2,1,1,1,0.25,0.25,0.46705,0.32082,0.14623,18,3,3,1
24,0.23541,1,2,2,1,1,0.4,0.4,0.2227,0.34491,0.12221,19,2,4,1
