trial,RT,correct,response,interval,tPos,tGen,tCon1,tCon2,tNoi1,tNoi2,dPed,img,ped,pedRand,cues
1,0.38567,1,1,1,1,1,0.25,0.25,0.60638,0.14805,0.45833,17,2,3,4
2,0.30132,1,2,2,4,2,0.25,0.25,0.26894,0.63561,0.36667,6,3,3,4
3,0.31908,1,2,2,2,1,0.15,0.15,0.14805,0.33238,0.18433,12,2,2,1
4,0.2666,1,2,2,2,2,0.15,0.15,0.14805,0.33238,0.18433,18,2,2,1
5,0.31635,1,2,2,3,1,0.4,0.4,0.43782,0.57632,0.1385,6,4,4,1
6,0.87192,0,2,1,4,2,0.25,0.25,0.63561,0.26894,0.36667,2,3,3,4
7,0.33963,1,1,1,4,2,0.4,0.4,0.71382,0.43782,0.276,17,4,4,4
8,0.31721,1,1,1,3,1,0.15,0.15,0.33238,0.14805,0.18433,18,2,2,1
9,0.26497,1,1,1,2,2,0.25,0.25,0.57632,0.43782,0.1385,5,4,3,1
10,0.45254,1,1,1,1,2,0.15,0.15,0.56055,0.14805,0.4125,6,2,2,4
11,0.42228,1,1,1,2,2,0.4,0.4,0.68144,0.26894,0.4125,1,3,4,4
12,0.66587,1,2,2,3,2,0.4,0.4,0.43782,0.71382,0.276,6,4,4,4
13,0.27754,1,2,2,1,2,0.25,0.25,0.26894,0.40744,0.1385,2,3,3,1
14,0.59127,0,1,2,2,2,0.15,0.15,0.43782,0.71382,0.276,7,4,2,4
15,0.5869,1,2,2,3,2,0.4,0.4,0.43782,0.75966,0.32183,15,4,4,4
16,0.90848,1,2,2,1,1,0.25,0.25,0.43782,0.75966,0.32183,19,4,3,4
17,0.51221,1,1,1,3,1,0.15,0.15,0.68144,0.26894,0.4125,13,3,2,4
18,0.30778,0,2,1,3,2,0.15,0.15,0.40744,0.26894,0.1385,10,3,2,1
19,0.4294,1,2,2,1,2,0.25,0.25,0.14805,0.28655,0.1385,14,2,3,1
20,0.33713,1,1,1,4,1,0.25,0.25,0.28655,0.14805,0.1385,16,2,3,1
21,0.42082,1,2,2,1,2,0.4,0.4,0.14805,0.56055,0.4125,19,2,4,4
22,0.60648,1,2,2,2,2,0.15,0.15,0.43782,0.75966,0.32183,14,4,2,4
23,0.48213,1,1,1,1,2,0.4,0.4,0.28655,0.14805,0.1385,6,2,4,1
24,0.43774,1,1,1,4,1,0.4,0.4,0.24071,0.14805,0.092667,10,2,4,1
25,0.31903,1,2,2,1,1,0.25,0.25,0.43782,0.57632,0.1385,10,4,3,1
26,0.41112,1,2,2,1,1,0.4,0.4,0.14805,0.56055,0.4125,20,2,4,4
27,0.37272,1,2,2,2,1,0.15,0.15,0.26894,0.45327,0.18433,7,3,2,1
28,0.69643,1,2,2,3,2,0.15,0.15,0.43782,0.71382,0.276,12,4,2,4
29,0.33208,1,1,1,4,2,0.4,0.4,0.45327,0.26894,0.18433,15,3,4,1
30,0.31774,1,1,1,4,2,0.25,0.25,0.45327,0.26894,0.18433,18,3,3,1
31,0.32133,0,2,1,2,1,0.15,0.15,0.53049,0.43782,0.092667,3,4,2,1
32,0.509,1,1,1,2,2,0.4,0.4,0.57632,0.43782,0.1385,15,4,4,1
33,0.28666,1,2,2,1,2,0.4,0.4,0.26894,0.68144,0.4125,3,3,4,4
34,0.34634,0,1,2,2,1,0.15,0.15,0.14805,0.24071,0.092667,12,2,2,1
35,0.37396,1,2,2,2,1,0.4,0.4,0.26894,0.40744,0.1385,14,3,4,1
36,0.33558,1,2,2,3,1,0.25,0.25,0.26894,0.40744,0.1385,2,3,3,1
37,0.45134,1,2,2,2,1,0.4,0.4,0.43782,0.57632,0.1385,7,4,4,1
38,0.96488,1,1,1,4,2,0.15,0.15,0.71382,0.43782,0.276,12,4,2,4
39,0.27265,1,2,2,2,2,0.4,0.4,0.26894,0.40744,0.1385,5,3,4,1
40,0.3723,1,2,2,2,1,0.25,0.25,0.43782,0.71382,0.276,3,4,3,4
41,0.68594,1,2,2,4,1,0.15,0.15,0.26894,0.63561,0.36667,11,3,2,4
42,0.36163,1,1,1,3,1,0.25,0.25,0.28655,0.14805,0.1385,3,2,3,1
43,0.58924,1,2,2,3,1,0.4,0.4,0.43782,0.66799,0.23017,5,4,4,4
44,0.27895,1,2,2,2,2,0.25,0.25,0.43782,0.57632,0.1385,1,4,3,1
45,0.25863,1,2,2,2,2,0.4,0.4,0.26894,0.36161,0.092667,8,3,4,1
46,0.95016,1,1,1,2,2,0.25,0.25,0.51471,0.14805,0.36667,3,2,3,4
47,0.27983,1,1,1,1,1,0.25,0.25,0.28655,0.14805,0.1385,11,2,3,1
48,0.31553,0,2,1,2,2,0.15,0.15,0.53049,0.43782,0.092667,18,4,2,1
49,0.31716,1,1,1,1,2,0.25,0.25,0.57632,0.43782,0.1385,12,4,3,1
50,0.40887,1,2,2,1,1,0.4,0.4,0.14805,0.51471,0.36667,15,2,4,4
51,0.45246,1,2,2,4,2,0.15,0.15,0.14805,0.51471,0.36667,17,2,2,4
52,0.27813,0,2,1,4,1,0.15,0.15,0.36161,0.26894,0.092667,11,3,2,1
53,0.30579,1,2,2,4,1,0.4,0.4,0.14805,0.46888,0.32083,19,2,4,4
54,0.48541,1,2,2,2,1,0.25,0.25,0.43782,0.66799,0.23017,17,4,3,4
55,0.27113,1,2,2,4,2,0.15,0.15,0.43782,0.57632,0.1385,9,4,2,1
56,0.4508,1,1,1,4,2,0.25,0.25,0.40744,0.26894,0.1385,5,3,3,1
57,0.86044,1,1,1,3,2,0.15,0.15,0.46888,0.14805,0.32083,9,2,2,4
58,0.30412,1,1,1,1,2,0.4,0.4,0.63561,0.26894,0.36667,19,3,4,4
59,0.32374,1,2,2,3,2,0.4,0.4,0.43782,0.57632,0.1385,4,4,4,1
60,0.29341,0,1,2,2,2,0.25,0.25,0.26894,0.63561,0.36667,16,3,3,4
61,0.39302,1,2,2,2,2,0.25,0.25,0.14805,0.46888,0.32083,16,2,3,4
62,0.36473,1,2,2,2,2,0.15,0.15,0.26894,0.68144,0.4125,14,3,2,4
63,0.37436,1,2,2,4,2,0.15,0.15,0.26894,0.40744,0.1385,6,3,2,1
64,0.47408,1,2,2,2,1,0.4,NaN,0.075858,NaN,0.23017,2,4,3,4
65,0.38169,1,1,1,2,2,0.6,NaN,0.26894,NaN,0.11558,15,4,2,1
66,0.35135,1,2,2,2,2,0.15,0.15,0.14805,0.33238,0.1385,13,2,4,1
67,0.83497,1,2,2,1,1,0.1,NaN,0.62246,NaN,0.275,3,2,2,4
68,1.1966,1,2,2,3,1,0.4,0.4,0.43782,0.57632,0.275,7,2,3,4
69,0.40831,1,1,1,2,2,0.1,NaN,0.62246,NaN,0.4125,16,3,2,4
70,0.42798,1,1,1,1,1,0.6,NaN,0.14805,NaN,0.4125,18,3,3,4
71,0.42163,1,2,2,2,1,0.25,NaN,0.62246,NaN,0.38958,16,3,4,4
72,0.31338,1,1,1,4,1,0.4,NaN,0.075858,NaN,0.092667,4,2,4,1
