trial,RT,correct,response,interval,tPos,tGen,tCon1,tCon2,tNoi1,tNoi2,dPed,img,ped,pedRand,cues
1,NaN,0,NaN,1,2,1,0.33433,0.15,0.43782,0.43782,0.18433,18,2,4,4
2,NaN,0,NaN,2,2,1,0.15,0.24267,0.14805,0.14805,0.092667,3,2,2,1
3,NaN,0,NaN,2,4,1,0.4,0.5385,0.43782,0.43782,0.1385,17,4,4,1
4,NaN,0,NaN,1,4,1,0.44683,0.4,0.14805,0.14805,0.046833,13,4,2,4
5,NaN,0,NaN,2,1,2,0.15,0.24267,0.14805,0.14805,0.092667,5,2,2,1
6,NaN,0,NaN,2,3,2,0.4,0.44683,0.14805,0.14805,0.046833,13,4,2,4
7,NaN,0,NaN,2,3,2,0.15,0.33433,0.14805,0.14805,0.18433,4,2,2,4
8,NaN,0,NaN,2,2,2,0.25,0.34267,0.14805,0.14805,0.092667,6,3,2,1
9,NaN,0,NaN,1,3,1,0.24267,0.15,0.14805,0.14805,0.092667,13,2,2,1
10,NaN,0,NaN,1,3,1,0.24267,0.15,0.14805,0.14805,0.092667,5,2,2,1
11,NaN,0,NaN,1,2,2,0.44683,0.4,0.26894,0.26894,0.046833,14,4,3,4
12,NaN,0,NaN,1,2,1,0.34267,0.25,0.14805,0.14805,0.092667,15,3,2,4
13,NaN,0,NaN,1,2,1,0.34267,0.25,0.26894,0.26894,0.092667,12,3,3,1
14,NaN,0,NaN,2,4,2,0.4,0.5385,0.26894,0.26894,0.1385,8,4,3,1
15,NaN,0,NaN,1,1,2,0.5385,0.4,0.26894,0.26894,0.1385,1,4,3,1
16,NaN,0,NaN,1,4,1,0.44683,0.4,0.14805,0.14805,0.046833,17,4,2,4
17,NaN,0,NaN,2,3,2,0.25,0.34267,0.43782,0.43782,0.092667,14,3,4,4
18,NaN,0,NaN,2,3,2,0.15,0.24267,0.26894,0.26894,0.092667,7,2,3,1
19,NaN,0,NaN,1,1,2,0.34267,0.25,0.14805,0.14805,0.092667,1,3,2,4
20,NaN,0,NaN,2,1,2,0.4,0.44683,0.43782,0.43782,0.046833,12,4,4,4
21,NaN,0,NaN,2,1,2,0.15,0.24267,0.43782,0.43782,0.092667,19,2,4,1
22,NaN,0,NaN,1,2,1,0.34267,0.25,0.43782,0.43782,0.092667,10,3,4,4
23,NaN,0,NaN,1,3,2,0.34267,0.25,0.26894,0.26894,0.092667,14,3,3,1
24,NaN,0,NaN,1,3,2,0.34267,0.25,0.14805,0.14805,0.092667,18,3,2,1
25,NaN,0,NaN,2,3,1,0.15,0.33433,0.43782,0.43782,0.18433,7,2,4,4
26,NaN,0,NaN,2,3,1,0.25,0.34267,0.26894,0.26894,0.092667,10,3,3,1
27,NaN,0,NaN,2,4,2,0.25,0.34267,0.43782,0.43782,0.092667,9,3,4,4
28,NaN,0,NaN,2,2,2,0.25,0.34267,0.43782,0.43782,0.092667,19,3,4,1
29,NaN,0,NaN,1,4,1,0.33433,0.15,0.26894,0.26894,0.18433,18,2,3,4
30,NaN,0,NaN,1,3,1,0.33433,0.15,0.14805,0.14805,0.18433,16,2,2,4
31,NaN,0,NaN,1,3,1,0.33433,0.15,0.26894,0.26894,0.18433,15,2,3,4
32,NaN,0,NaN,2,2,2,0.15,0.33433,0.43782,0.43782,0.18433,4,2,4,4
33,NaN,0,NaN,1,4,2,0.34267,0.25,0.26894,0.26894,0.092667,16,3,3,4
34,NaN,0,NaN,1,2,1,0.44683,0.4,0.14805,0.14805,0.046833,18,4,2,4
35,NaN,0,NaN,1,1,1,0.24267,0.15,0.43782,0.43782,0.092667,14,2,4,1
36,NaN,0,NaN,2,3,1,0.15,0.24267,0.43782,0.43782,0.092667,20,2,4,1
37,NaN,0,NaN,1,4,2,0.34267,0.25,0.14805,0.14805,0.092667,6,3,2,1
38,NaN,0,NaN,2,1,2,0.4,0.44683,0.43782,0.43782,0.046833,8,4,4,4
39,NaN,0,NaN,2,1,1,0.4,0.44683,0.43782,0.43782,0.046833,14,4,4,4
40,NaN,0,NaN,2,2,2,0.25,0.34267,0.14805,0.14805,0.092667,14,3,2,1
41,NaN,0,NaN,1,4,1,0.5385,0.4,0.43782,0.43782,0.1385,19,4,4,1
42,NaN,0,NaN,2,4,1,0.4,0.5385,0.14805,0.14805,0.1385,17,4,2,1
43,NaN,0,NaN,1,2,2,0.24267,0.15,0.26894,0.26894,0.092667,15,2,3,1
44,NaN,0,NaN,2,1,1,0.15,0.24267,0.26894,0.26894,0.092667,18,2,3,1
45,NaN,0,NaN,1,3,2,0.34267,0.25,0.26894,0.26894,0.092667,1,3,3,4
46,NaN,0,NaN,1,3,1,0.5385,0.4,0.14805,0.14805,0.1385,3,4,2,1
47,NaN,0,NaN,1,1,1,0.34267,0.25,0.26894,0.26894,0.092667,18,3,3,4
48,NaN,0,NaN,1,1,2,0.44683,0.4,0.26894,0.26894,0.046833,14,4,3,4
49,NaN,0,NaN,2,4,1,0.4,0.5385,0.14805,0.14805,0.1385,4,4,2,1
50,NaN,0,NaN,2,3,2,0.4,0.5385,0.26894,0.26894,0.1385,10,4,3,1
51,NaN,0,NaN,2,4,1,0.25,0.34267,0.43782,0.43782,0.092667,9,3,4,1
52,NaN,0,NaN,1,1,1,0.34267,0.25,0.14805,0.14805,0.092667,6,3,2,4
53,NaN,0,NaN,1,4,2,0.34267,0.25,0.43782,0.43782,0.092667,17,3,4,4
54,NaN,0,NaN,2,4,1,0.25,0.34267,0.14805,0.14805,0.092667,2,3,2,4
55,NaN,0,NaN,2,3,1,0.15,0.33433,0.26894,0.26894,0.18433,15,2,3,4
56,NaN,0,NaN,2,3,1,0.25,0.34267,0.26894,0.26894,0.092667,17,3,3,1
57,NaN,0,NaN,2,1,2,0.4,0.44683,0.26894,0.26894,0.046833,17,4,3,4
58,NaN,0,NaN,1,4,2,0.24267,0.15,0.43782,0.43782,0.092667,11,2,4,1
59,NaN,0,NaN,2,3,2,0.15,0.33433,0.43782,0.43782,0.18433,18,2,4,4
60,NaN,0,NaN,2,3,2,0.4,0.5385,0.14805,0.14805,0.1385,20,4,2,1
61,NaN,0,NaN,1,4,2,0.34267,0.25,0.43782,0.43782,0.092667,13,3,4,1
62,NaN,0,NaN,1,4,2,0.33433,0.15,0.14805,0.14805,0.18433,11,2,2,4
63,NaN,0,NaN,2,4,1,0.4,0.5385,0.26894,0.26894,0.1385,19,4,3,1
64,NaN,0,NaN,2,1,2,0.4,NaN,0.075858,NaN,0.092667,6,3,4,1
65,NaN,0,NaN,1,3,1,0.1,NaN,0.14805,NaN,0.046833,3,4,3,4
66,NaN,0,NaN,1,1,1,0.25,NaN,0.075858,NaN,0.046833,17,4,4,4
67,NaN,0,NaN,1,1,2,0.25,NaN,0.14805,NaN,0.1385,2,4,4,1
68,NaN,0,NaN,1,3,1,0.4,NaN,0.14805,NaN,0.092667,7,3,3,4
69,NaN,0,NaN,2,2,1,0.4,NaN,0.075858,NaN,0.1385,19,4,4,1
70,NaN,0,NaN,1,3,2,0.15,0.33433,0.14805,0.14805,0.18433,5,2,2,4
71,NaN,0,NaN,2,2,2,0.25,0.34267,0.14805,0.14805,0.092667,19,2,3,1
72,NaN,0,NaN,1,1,2,0.6,NaN,0.62246,NaN,0.18433,10,2,3,4
